Year,Districts,Estimate; Total:,Estimate; Not Hispanic or Latino:,Estimate; Not Hispanic or Latino: - White alone,Estimate; Not Hispanic or Latino: - Black or African American alone,Estimate; Not Hispanic or Latino: - American Indian and Alaska Native alone,Estimate; Not Hispanic or Latino: - Asian alone,Estimate; Not Hispanic or Latino: - Native Hawaiian and Other Pacific Islander alone,Estimate; Not Hispanic or Latino: - Some other race alone,Estimate; Not Hispanic or Latino: - Two or more races:,Estimate; Not Hispanic or Latino: - Two or more races: - Two races including Some other race,"Estimate; Not Hispanic or Latino: - Two or more races: - Two races excluding Some other race, and three or more races",Estimate; Hispanic or Latino:,Estimate; Hispanic or Latino: - White alone,Estimate; Hispanic or Latino: - Black or African American alone,Estimate; Hispanic or Latino: - American Indian and Alaska Native alone,Estimate; Hispanic or Latino: - Asian alone,Estimate; Hispanic or Latino: - Native Hawaiian and Other Pacific Islander alone,Estimate; Hispanic or Latino: - Some other race alone,Estimate; Hispanic or Latino: - Two or more races:,Estimate; Hispanic or Latino: - Two or more races: - Two races including Some other race,"Estimate; Hispanic or Latino: - Two or more races: - Two races excluding Some other race, and three or more races"
2005,Congressional District 16,682915.0,126700.0,98055.0,15340.0,1530.0,6741.0,67.0,1118.0,3849.0,445.0,3404.0,556215.0,435462.0,1579.0,2319.0,276.0,193.0,104440.0,11946.0,10139.0,1807.0
2005,Congressional District 17,671846.0,551635.0,467034.0,62081.0,3108.0,10095.0,357.0,1057.0,7903.0,128.0,7775.0,120211.0,79540.0,1174.0,212.0,117.0,86.0,36290.0,2792.0,2496.0,296.0
2005,Congressional District 18,625271.0,365256.0,107567.0,231149.0,788.0,20036.0,410.0,1081.0,4225.0,0.0,4225.0,260015.0,164330.0,2562.0,1018.0,71.0,0.0,88761.0,3273.0,3030.0,243.0
2005,Congressional District 19,620796.0,422107.0,377258.0,30675.0,2124.0,5914.0,361.0,512.0,5263.0,477.0,4786.0,198689.0,126397.0,652.0,1999.0,924.0,0.0,62020.0,6697.0,3766.0,2931.0
2005,Congressional District 20,624254.0,176213.0,121455.0,36240.0,1419.0,7677.0,289.0,2687.0,6446.0,923.0,5523.0,448041.0,243464.0,1845.0,2374.0,743.0,280.0,180331.0,19004.0,17589.0,1415.0
2005,Congressional District 21,742497.0,579811.0,514227.0,28063.0,2883.0,24754.0,196.0,832.0,8856.0,188.0,8668.0,162686.0,91141.0,942.0,627.0,291.0,67.0,63827.0,5791.0,4516.0,1275.0
2005,Congressional District 22,790889.0,602397.0,400969.0,101623.0,2414.0,88901.0,1033.0,1895.0,5562.0,258.0,5304.0,188492.0,124216.0,845.0,993.0,832.0,0.0,56339.0,5267.0,3282.0,1985.0
2005,Congressional District 23,724795.0,315611.0,287066.0,10840.0,1371.0,10594.0,272.0,993.0,4475.0,586.0,3889.0,409184.0,273894.0,596.0,1745.0,699.0,83.0,122553.0,9614.0,8392.0,1222.0
2005,Congressional District 24,741456.0,549803.0,388953.0,83289.0,3928.0,57732.0,1230.0,2742.0,11929.0,1223.0,10706.0,191653.0,116466.0,560.0,2683.0,57.0,0.0,67233.0,4654.0,3406.0,1248.0
2005,Congressional District 25,688908.0,184948.0,127710.0,39182.0,883.0,9413.0,0.0,4876.0,2884.0,170.0,2714.0,503960.0,310381.0,242.0,1887.0,408.0,405.0,186591.0,4046.0,3666.0,380.0
2005,Congressional District 26,750608.0,609173.0,475525.0,100378.0,2539.0,20858.0,86.0,1005.0,8782.0,280.0,8502.0,141435.0,86921.0,972.0,261.0,340.0,0.0,49883.0,3058.0,2810.0,248.0
2005,Congressional District 27,676728.0,197394.0,173505.0,13403.0,551.0,6269.0,23.0,1000.0,2643.0,556.0,2087.0,479334.0,368744.0,734.0,1887.0,470.0,0.0,100636.0,6863.0,6054.0,809.0
2005,Congressional District 28,717206.0,238984.0,185797.0,42168.0,1189.0,4425.0,282.0,2402.0,2721.0,759.0,1962.0,478222.0,314812.0,2595.0,3068.0,223.0,0.0,150943.0,6581.0,4707.0,1874.0
2005,Congressional District 29,652649.0,190459.0,111373.0,66076.0,613.0,7941.0,103.0,2044.0,2309.0,252.0,2057.0,462190.0,285068.0,834.0,3704.0,98.0,0.0,169621.0,2865.0,2248.0,617.0
2005,Congressional District 30,625819.0,374629.0,112268.0,248647.0,1138.0,6161.0,55.0,1266.0,5094.0,340.0,4754.0,251190.0,148845.0,1143.0,1392.0,0.0,50.0,96211.0,3549.0,2942.0,607.0
2005,Congressional District 31,725076.0,588662.0,462665.0,85304.0,2877.0,20413.0,819.0,1729.0,14855.0,764.0,14091.0,136414.0,82650.0,654.0,304.0,923.0,0.0,44405.0,7478.0,6060.0,1418.0
2005,Congressional District 32,646952.0,375763.0,284508.0,50871.0,1433.0,30551.0,250.0,1285.0,6865.0,255.0,6610.0,271189.0,187935.0,2457.0,1217.0,533.0,0.0,76086.0,2961.0,2364.0,597.0
2005,Texas,22270165.0,14367086.0,10898613.0,2408694.0,71386.0,715751.0,9967.0,51219.0,211456.0,15011.0,196445.0,7903079.0,5122643.0,33656.0,42512.0,10276.0,2758.0,2529250.0,161984.0,130916.0,31068.0
