Year,Districts,Estimate; Total:,Estimate; Not Hispanic or Latino:,Estimate; Not Hispanic or Latino: - White alone,Estimate; Not Hispanic or Latino: - Black or African American alone,Estimate; Not Hispanic or Latino: - American Indian and Alaska Native alone,Estimate; Not Hispanic or Latino: - Asian alone,Estimate; Not Hispanic or Latino: - Native Hawaiian and Other Pacific Islander alone,Estimate; Not Hispanic or Latino: - Some other race alone,Estimate; Not Hispanic or Latino: - Two or more races:,Estimate; Not Hispanic or Latino: - Two or more races: - Two races including Some other race,"Estimate; Not Hispanic or Latino: - Two or more races: - Two races excluding Some other race, and three or more races",Estimate; Hispanic or Latino:,Estimate; Hispanic or Latino: - White alone,Estimate; Hispanic or Latino: - Black or African American alone,Estimate; Hispanic or Latino: - American Indian and Alaska Native alone,Estimate; Hispanic or Latino: - Asian alone,Estimate; Hispanic or Latino: - Native Hawaiian and Other Pacific Islander alone,Estimate; Hispanic or Latino: - Some other race alone,Estimate; Hispanic or Latino: - Two or more races:,Estimate; Hispanic or Latino: - Two or more races: - Two races including Some other race,"Estimate; Hispanic or Latino: - Two or more races: - Two races excluding Some other race, and three or more races"
2013,Congressional District 15,731065.0,141322.0,116522.0,12969.0,806.0,8712.0,0.0,165.0,2148.0,0.0,2148.0,589743.0,534488.0,1927.0,762.0,88.0,0.0,46569.0,5909.0,3440.0,2469.0
2013,Congressional District 16,728654.0,152718.0,108594.0,25220.0,2042.0,8593.0,987.0,302.0,6980.0,222.0,6758.0,575936.0,500079.0,3094.0,2711.0,542.0,221.0,61186.0,8103.0,4572.0,3531.0
2013,Congressional District 17,726128.0,546610.0,409097.0,91510.0,1674.0,28944.0,303.0,261.0,14821.0,224.0,14597.0,179518.0,128629.0,2450.0,1163.0,419.0,0.0,41149.0,5708.0,2146.0,3562.0
2013,Congressional District 18,741385.0,441720.0,127888.0,274626.0,195.0,27095.0,617.0,1171.0,10128.0,1087.0,9041.0,299665.0,215595.0,3873.0,2799.0,339.0,0.0,71214.0,5845.0,2181.0,3664.0
2013,Congressional District 19,719455.0,461047.0,397604.0,41878.0,2472.0,8431.0,215.0,200.0,10247.0,331.0,9916.0,258408.0,203890.0,1863.0,2146.0,135.0,0.0,41805.0,8569.0,4822.0,3747.0
2013,Congressional District 20,752996.0,238954.0,162658.0,40259.0,250.0,23820.0,702.0,1234.0,10031.0,1390.0,8641.0,514042.0,436338.0,1960.0,2221.0,904.0,208.0,62962.0,9449.0,5976.0,3473.0
2013,Congressional District 21,743443.0,543600.0,481544.0,24959.0,685.0,21578.0,757.0,355.0,13722.0,849.0,12873.0,199843.0,178565.0,1249.0,923.0,900.0,262.0,13172.0,4772.0,2250.0,2522.0
2013,Congressional District 22,783172.0,592875.0,338197.0,108609.0,868.0,130928.0,69.0,1448.0,12756.0,1339.0,11417.0,190297.0,149266.0,1747.0,1112.0,460.0,0.0,33070.0,4642.0,2425.0,2217.0
2013,Congressional District 23,723867.0,217622.0,177031.0,19226.0,3613.0,9558.0,251.0,963.0,6980.0,359.0,6621.0,506245.0,434174.0,1376.0,4554.0,39.0,0.0,56312.0,9790.0,4014.0,5776.0
2013,Congressional District 24,741164.0,565536.0,374766.0,75884.0,1126.0,92717.0,1852.0,1989.0,17202.0,536.0,16666.0,175628.0,115748.0,1974.0,720.0,497.0,59.0,51725.0,4905.0,3279.0,1626.0
2013,Congressional District 25,731689.0,598454.0,514460.0,46217.0,1903.0,18552.0,1655.0,408.0,15259.0,309.0,14950.0,133235.0,113589.0,1347.0,1017.0,187.0,183.0,12558.0,4354.0,2031.0,2323.0
2013,Congressional District 26,768246.0,633685.0,510806.0,53753.0,1847.0,38766.0,573.0,2433.0,25507.0,4371.0,21136.0,134561.0,106697.0,878.0,997.0,757.0,0.0,18490.0,6742.0,3076.0,3666.0
2013,Congressional District 27,714527.0,352802.0,296888.0,36337.0,778.0,11287.0,402.0,591.0,6519.0,258.0,6261.0,361725.0,304154.0,2121.0,1613.0,0.0,0.0,46193.0,7644.0,4061.0,3583.0
2013,Congressional District 28,724080.0,160892.0,121509.0,24251.0,1701.0,4608.0,445.0,650.0,7728.0,375.0,7353.0,563188.0,520190.0,2374.0,864.0,321.0,0.0,33823.0,5616.0,1786.0,3830.0
2013,Congressional District 29,729827.0,160505.0,72977.0,75743.0,773.0,8314.0,115.0,417.0,2166.0,302.0,1864.0,569322.0,466871.0,1454.0,3508.0,46.0,0.0,88260.0,9183.0,5070.0,4113.0
2013,Congressional District 30,746336.0,463523.0,120369.0,318529.0,655.0,12965.0,56.0,953.0,9996.0,446.0,9550.0,282813.0,232637.0,5320.0,558.0,0.0,165.0,39468.0,4665.0,2539.0,2126.0
2013,Congressional District 31,767721.0,589735.0,444551.0,86212.0,1736.0,32059.0,1796.0,1042.0,22339.0,248.0,22091.0,177986.0,139626.0,3520.0,1950.0,674.0,181.0,23485.0,8550.0,3757.0,4793.0
2013,Congressional District 32,718713.0,534878.0,362846.0,94926.0,1853.0,54004.0,281.0,1023.0,19945.0,1699.0,18246.0,183835.0,87256.0,1705.0,586.0,365.0,0.0,84278.0,9645.0,4889.0,4756.0
2013,Congressional District 33,725761.0,257065.0,114436.0,122088.0,688.0,14926.0,0.0,1168.0,3759.0,100.0,3659.0,468696.0,340638.0,1997.0,3563.0,32.0,0.0,113235.0,9231.0,5753.0,3478.0
2013,Congressional District 34,720005.0,117045.0,102723.0,6839.0,432.0,5035.0,27.0,0.0,1989.0,102.0,1887.0,602960.0,559744.0,1001.0,1473.0,194.0,39.0,36540.0,3969.0,2967.0,1002.0
2013,Congressional District 35,752749.0,278626.0,186970.0,70483.0,1116.0,8225.0,205.0,990.0,10637.0,296.0,10341.0,474123.0,389030.0,3917.0,4019.0,422.0,421.0,63927.0,12387.0,4826.0,7561.0
2013,Congressional District 36,710008.0,545043.0,458097.0,60864.0,2101.0,11151.0,900.0,522.0,11408.0,102.0,11306.0,164965.0,118369.0,491.0,2372.0,49.0,30.0,37902.0,5752.0,3039.0,2713.0
2013,Texas,26448193.0,16293788.0,11623414.0,3068699.0,58957.0,1078387.0,17577.0,33373.0,413381.0,25416.0,387965.0,10154405.0,8216953.0,74167.0,59905.0,11520.0,2315.0,1556042.0,233503.0,115033.0,118470.0
