Year,Districts,Estimate; Total:,Estimate; Not Hispanic or Latino:,Estimate; Not Hispanic or Latino: - White alone,Estimate; Not Hispanic or Latino: - Black or African American alone,Estimate; Not Hispanic or Latino: - American Indian and Alaska Native alone,Estimate; Not Hispanic or Latino: - Asian alone,Estimate; Not Hispanic or Latino: - Native Hawaiian and Other Pacific Islander alone,Estimate; Not Hispanic or Latino: - Some other race alone,Estimate; Not Hispanic or Latino: - Two or more races:,Estimate; Not Hispanic or Latino: - Two or more races: - Two races including Some other race,"Estimate; Not Hispanic or Latino: - Two or more races: - Two races excluding Some other race, and three or more races",Estimate; Hispanic or Latino:,Estimate; Hispanic or Latino: - White alone,Estimate; Hispanic or Latino: - Black or African American alone,Estimate; Hispanic or Latino: - American Indian and Alaska Native alone,Estimate; Hispanic or Latino: - Asian alone,Estimate; Hispanic or Latino: - Native Hawaiian and Other Pacific Islander alone,Estimate; Hispanic or Latino: - Some other race alone,Estimate; Hispanic or Latino: - Two or more races:,Estimate; Hispanic or Latino: - Two or more races: - Two races including Some other race,"Estimate; Hispanic or Latino: - Two or more races: - Two races excluding Some other race, and three or more races"
2006,Congressional District 11,677683.0,451300.0,410941.0,26443.0,2348.0,4908.0,293.0,555.0,5812.0,286.0,5526.0,226383.0,151259.0,1220.0,1253.0,253.0,102.0,63270.0,9026.0,5151.0,3875.0
2006,Congressional District 12,750559.0,552879.0,477998.0,41798.0,2830.0,20219.0,81.0,651.0,9302.0,929.0,8373.0,197680.0,80820.0,381.0,761.0,0.0,0.0,109139.0,6579.0,5407.0,1172.0
2006,Congressional District 13,654212.0,521675.0,461202.0,38789.0,3247.0,7757.0,302.0,1091.0,9287.0,480.0,8807.0,132537.0,60232.0,678.0,1130.0,284.0,119.0,66332.0,3762.0,2694.0,1068.0
2006,Congressional District 14,732497.0,535943.0,435270.0,68362.0,2121.0,16993.0,1436.0,4126.0,7635.0,745.0,6890.0,196554.0,126034.0,1097.0,326.0,356.0,0.0,58884.0,9857.0,6538.0,3319.0
2006,Congressional District 15,722479.0,203381.0,173839.0,20890.0,637.0,4404.0,46.0,1010.0,2555.0,318.0,2237.0,519098.0,312065.0,1412.0,1197.0,64.0,0.0,196318.0,8042.0,7107.0,935.0
2006,Congressional District 16,698733.0,132004.0,99533.0,17780.0,2410.0,7059.0,742.0,802.0,3678.0,456.0,3222.0,566729.0,426740.0,2504.0,1994.0,687.0,113.0,124329.0,10362.0,8372.0,1990.0
2006,Congressional District 17,708405.0,580506.0,484306.0,71119.0,2688.0,12796.0,302.0,1002.0,8293.0,1005.0,7288.0,127899.0,82290.0,655.0,659.0,205.0,0.0,38102.0,5988.0,5318.0,670.0
2006,Congressional District 18,686965.0,393916.0,105968.0,259320.0,321.0,21176.0,79.0,2073.0,4979.0,401.0,4578.0,293049.0,175917.0,2936.0,2765.0,407.0,208.0,106213.0,4603.0,3828.0,775.0
2006,Congressional District 19,657319.0,449090.0,397416.0,35078.0,1651.0,6487.0,70.0,1187.0,7201.0,344.0,6857.0,208229.0,119633.0,910.0,2623.0,0.0,0.0,78832.0,6231.0,3483.0,2748.0
2006,Congressional District 20,684044.0,205698.0,142345.0,42224.0,1852.0,11346.0,1118.0,1298.0,5515.0,856.0,4659.0,478346.0,269271.0,2405.0,1979.0,594.0,0.0,194175.0,9922.0,7580.0,2342.0
2006,Congressional District 21,785645.0,608158.0,540113.0,26942.0,1543.0,28818.0,86.0,1061.0,9595.0,793.0,8802.0,177487.0,100381.0,1840.0,1038.0,300.0,0.0,66417.0,7511.0,7024.0,487.0
2006,Congressional District 22,808096.0,613080.0,406913.0,105145.0,3149.0,85573.0,1680.0,2421.0,8199.0,2057.0,6142.0,195016.0,123511.0,437.0,1328.0,304.0,0.0,62651.0,6785.0,3913.0,2872.0
2006,Congressional District 23,777034.0,337283.0,296760.0,16914.0,2339.0,13968.0,282.0,1287.0,5733.0,336.0,5397.0,439751.0,307938.0,1468.0,2045.0,891.0,57.0,118655.0,8697.0,7440.0,1257.0
2006,Congressional District 24,766447.0,570220.0,400147.0,90919.0,2561.0,63158.0,1976.0,2000.0,9459.0,667.0,8792.0,196227.0,131762.0,1862.0,3039.0,805.0,65.0,54633.0,4061.0,2647.0,1414.0
2006,Congressional District 25,746233.0,200791.0,139879.0,46418.0,1193.0,6800.0,0.0,2329.0,4172.0,1033.0,3139.0,545442.0,278341.0,818.0,3046.0,341.0,0.0,255267.0,7629.0,7034.0,595.0
2006,Congressional District 26,814119.0,656734.0,504671.0,108707.0,3107.0,25050.0,219.0,570.0,14410.0,1030.0,13380.0,157385.0,96730.0,678.0,611.0,879.0,0.0,52815.0,5672.0,3748.0,1924.0
2006,Congressional District 27,708251.0,203968.0,172955.0,14863.0,1186.0,7874.0,425.0,1347.0,5318.0,862.0,4456.0,504283.0,401847.0,697.0,2011.0,691.0,0.0,92397.0,6640.0,4911.0,1729.0
2006,Congressional District 28,753251.0,265221.0,207344.0,46372.0,1384.0,5356.0,605.0,635.0,3525.0,155.0,3370.0,488030.0,311764.0,1245.0,2163.0,439.0,0.0,164186.0,8233.0,5872.0,2361.0
2006,Congressional District 29,689768.0,187110.0,107962.0,63034.0,895.0,11155.0,355.0,1377.0,2332.0,117.0,2215.0,502658.0,240634.0,1289.0,1116.0,120.0,153.0,254773.0,4573.0,3682.0,891.0
2006,Congressional District 30,683482.0,399786.0,118918.0,262119.0,1173.0,7967.0,358.0,2291.0,6960.0,636.0,6324.0,283696.0,153521.0,2342.0,1843.0,287.0,226.0,122339.0,3138.0,2687.0,451.0
2006,Congressional District 31,774224.0,625912.0,486658.0,94784.0,2943.0,21885.0,710.0,1575.0,17357.0,727.0,16630.0,148312.0,86962.0,2017.0,1780.0,345.0,39.0,51489.0,5680.0,3387.0,2293.0
2006,Congressional District 32,653289.0,372839.0,281367.0,56456.0,2811.0,25120.0,0.0,1704.0,5381.0,284.0,5097.0,280450.0,182035.0,798.0,1872.0,286.0,0.0,92478.0,2981.0,2538.0,443.0
2006,Texas,23507783.0,15122665.0,11309011.0,2676626.0,69019.0,775110.0,12908.0,47310.0,232681.0,20983.0,211698.0,8385118.0,5096926.0,41889.0,42492.0,12098.0,1139.0,3006635.0,183939.0,139228.0,44711.0
