Year,Districts,Estimate; Total:,Estimate; Not Hispanic or Latino:,Estimate; Not Hispanic or Latino: - White alone,Estimate; Not Hispanic or Latino: - Black or African American alone,Estimate; Not Hispanic or Latino: - American Indian and Alaska Native alone,Estimate; Not Hispanic or Latino: - Asian alone,Estimate; Not Hispanic or Latino: - Native Hawaiian and Other Pacific Islander alone,Estimate; Not Hispanic or Latino: - Some other race alone,Estimate; Not Hispanic or Latino: - Two or more races:,Estimate; Not Hispanic or Latino: - Two or more races: - Two races including Some other race,"Estimate; Not Hispanic or Latino: - Two or more races: - Two races excluding Some other race, and three or more races",Estimate; Hispanic or Latino:,Estimate; Hispanic or Latino: - White alone,Estimate; Hispanic or Latino: - Black or African American alone,Estimate; Hispanic or Latino: - American Indian and Alaska Native alone,Estimate; Hispanic or Latino: - Asian alone,Estimate; Hispanic or Latino: - Native Hawaiian and Other Pacific Islander alone,Estimate; Hispanic or Latino: - Some other race alone,Estimate; Hispanic or Latino: - Two or more races:,Estimate; Hispanic or Latino: - Two or more races: - Two races including Some other race,"Estimate; Hispanic or Latino: - Two or more races: - Two races excluding Some other race, and three or more races"
2014,Congressional District 11,741069.0,463317.0,419176.0,25909.0,2183.0,7667.0,204.0,0.0,8178.0,23.0,8155.0,277752.0,221867.0,2211.0,1103.0,437.0,25.0,44772.0,7337.0,3336.0,4001.0
2014,Congressional District 12,750952.0,580897.0,469335.0,66402.0,2401.0,25959.0,654.0,1583.0,14563.0,354.0,14209.0,170055.0,126034.0,1238.0,1051.0,118.0,82.0,35812.0,5720.0,2704.0,3016.0
2014,Congressional District 13,707803.0,521219.0,453746.0,37068.0,3460.0,13390.0,758.0,1169.0,11628.0,319.0,11309.0,186584.0,148291.0,1463.0,2878.0,28.0,0.0,22255.0,11669.0,4730.0,6939.0
2014,Congressional District 14,724881.0,552342.0,374322.0,143100.0,1122.0,22487.0,16.0,770.0,10525.0,1365.0,9160.0,172539.0,149758.0,1965.0,635.0,141.0,12.0,14378.0,5650.0,2023.0,3627.0
2014,Congressional District 15,764850.0,141994.0,116658.0,12824.0,1385.0,7627.0,165.0,254.0,3081.0,134.0,2947.0,622856.0,560729.0,1632.0,1243.0,239.0,199.0,54391.0,4423.0,3389.0,1034.0
2014,Congressional District 16,735246.0,153081.0,108359.0,28147.0,1711.0,8599.0,176.0,34.0,6055.0,126.0,5929.0,582165.0,498541.0,3763.0,2266.0,500.0,455.0,66431.0,10209.0,3835.0,6374.0
2014,Congressional District 17,740151.0,558136.0,413159.0,96067.0,1370.0,33448.0,92.0,609.0,13391.0,1173.0,12218.0,182015.0,138188.0,2067.0,1136.0,0.0,0.0,33568.0,7056.0,2766.0,4290.0
2014,Congressional District 18,750812.0,441799.0,116501.0,290591.0,1385.0,24638.0,173.0,2531.0,5980.0,809.0,5171.0,309013.0,220207.0,4808.0,1644.0,196.0,0.0,75475.0,6683.0,2510.0,4173.0
2014,Congressional District 19,719594.0,463548.0,398004.0,41237.0,2868.0,9461.0,127.0,653.0,11198.0,255.0,10943.0,256046.0,183059.0,3201.0,3177.0,417.0,42.0,55547.0,10603.0,6615.0,3988.0
2014,Congressional District 20,762801.0,237713.0,163047.0,37945.0,688.0,25142.0,172.0,919.0,9800.0,1212.0,8588.0,525088.0,450401.0,3703.0,4118.0,516.0,366.0,53190.0,12794.0,5848.0,6946.0
2014,Congressional District 21,766190.0,535202.0,473145.0,23499.0,830.0,23748.0,97.0,526.0,13357.0,301.0,13056.0,230988.0,200798.0,1331.0,3091.0,391.0,0.0,19633.0,5744.0,1653.0,4091.0
2014,Congressional District 22,814594.0,615376.0,347752.0,108588.0,1894.0,144063.0,541.0,722.0,11816.0,1922.0,9894.0,199218.0,161015.0,2290.0,1701.0,700.0,0.0,27547.0,5965.0,2076.0,3889.0
2014,Congressional District 23,743201.0,239842.0,197859.0,22629.0,3385.0,8828.0,259.0,343.0,6539.0,316.0,6223.0,503359.0,436541.0,2481.0,1349.0,128.0,89.0,55617.0,7154.0,4155.0,2999.0
2014,Congressional District 24,759022.0,575556.0,377056.0,81492.0,1496.0,92884.0,2954.0,846.0,18828.0,679.0,18149.0,183466.0,133400.0,1946.0,578.0,169.0,69.0,40900.0,6404.0,3624.0,2780.0
2014,Congressional District 25,748022.0,611142.0,513061.0,51967.0,2730.0,21700.0,665.0,1039.0,19980.0,707.0,19273.0,136880.0,108332.0,1314.0,716.0,472.0,172.0,18390.0,7484.0,2428.0,5056.0
2014,Congressional District 26,783257.0,644200.0,524889.0,49062.0,1680.0,43822.0,135.0,1959.0,22653.0,284.0,22369.0,139057.0,108810.0,1083.0,1599.0,126.0,0.0,22921.0,4518.0,2151.0,2367.0
2014,Congressional District 27,726394.0,352120.0,292468.0,38119.0,1467.0,11148.0,131.0,257.0,8530.0,225.0,8305.0,374274.0,337821.0,1148.0,907.0,113.0,0.0,26231.0,8054.0,3482.0,4572.0
2014,Congressional District 28,725977.0,167447.0,125333.0,27755.0,569.0,6718.0,212.0,580.0,6280.0,134.0,6146.0,558530.0,515992.0,1740.0,769.0,449.0,0.0,31852.0,7728.0,2861.0,4867.0
2014,Congressional District 29,749098.0,172001.0,74658.0,82931.0,2533.0,9227.0,242.0,514.0,1896.0,104.0,1792.0,577097.0,475511.0,2693.0,4277.0,102.0,198.0,87041.0,7275.0,4159.0,3116.0
2014,Congressional District 30,744247.0,454342.0,110164.0,316547.0,1192.0,14275.0,588.0,568.0,11008.0,870.0,10138.0,289905.0,246756.0,4245.0,613.0,510.0,36.0,32568.0,5177.0,2486.0,2691.0
2014,Congressional District 31,776518.0,592045.0,448133.0,83552.0,2610.0,36035.0,2275.0,1093.0,18347.0,494.0,17853.0,184473.0,143650.0,3890.0,2342.0,478.0,372.0,25194.0,8547.0,4841.0,3706.0
2014,Congressional District 32,747437.0,554373.0,386501.0,89741.0,1339.0,56591.0,255.0,499.0,19447.0,234.0,19213.0,193064.0,137809.0,1769.0,691.0,299.0,69.0,47478.0,4949.0,3601.0,1348.0
2014,Congressional District 33,742701.0,273180.0,120902.0,124033.0,813.0,17189.0,437.0,251.0,9555.0,834.0,8721.0,469521.0,377026.0,2853.0,3675.0,508.0,32.0,79249.0,6178.0,3016.0,3162.0
2014,Congressional District 34,717582.0,116347.0,102191.0,8157.0,703.0,3807.0,0.0,519.0,970.0,0.0,970.0,601235.0,562011.0,1398.0,1164.0,153.0,0.0,31061.0,5448.0,2915.0,2533.0
2014,Congressional District 35,767436.0,299718.0,200442.0,75734.0,1265.0,9608.0,169.0,1353.0,11147.0,700.0,10447.0,467718.0,393429.0,3116.0,3025.0,393.0,131.0,58345.0,9279.0,5284.0,3995.0
2014,Congressional District 36,731297.0,554495.0,457245.0,65674.0,2335.0,14195.0,0.0,2426.0,12620.0,673.0,11947.0,176802.0,146273.0,557.0,845.0,83.0,0.0,24715.0,4329.0,2785.0,1544.0
2014,Texas,26956958.0,16548720.0,11708178.0,3150560.0,62460.0,1151731.0,17270.0,34121.0,424400.0,20217.0,404183.0,10408238.0,8557682.0,84338.0,59248.0,10220.0,2785.0,1454652.0,239313.0,115564.0,123749.0
