Year,Districts,Estimate; Total:,Estimate; Not Hispanic or Latino:,Estimate; Not Hispanic or Latino: - White alone,Estimate; Not Hispanic or Latino: - Black or African American alone,Estimate; Not Hispanic or Latino: - American Indian and Alaska Native alone,Estimate; Not Hispanic or Latino: - Asian alone,Estimate; Not Hispanic or Latino: - Native Hawaiian and Other Pacific Islander alone,Estimate; Not Hispanic or Latino: - Some other race alone,Estimate; Not Hispanic or Latino: - Two or more races:,Estimate; Not Hispanic or Latino: - Two or more races: - Two races including Some other race,"Estimate; Not Hispanic or Latino: - Two or more races: - Two races excluding Some other race, and three or more races",Estimate; Hispanic or Latino:,Estimate; Hispanic or Latino: - White alone,Estimate; Hispanic or Latino: - Black or African American alone,Estimate; Hispanic or Latino: - American Indian and Alaska Native alone,Estimate; Hispanic or Latino: - Asian alone,Estimate; Hispanic or Latino: - Native Hawaiian and Other Pacific Islander alone,Estimate; Hispanic or Latino: - Some other race alone,Estimate; Hispanic or Latino: - Two or more races:,Estimate; Hispanic or Latino: - Two or more races: - Two races including Some other race,"Estimate; Hispanic or Latino: - Two or more races: - Two races excluding Some other race, and three or more races"
2011,Congressional District 15,807923.0,146411.0,122847.0,11318.0,514.0,8297.0,45.0,69.0,3321.0,59.0,3262.0,661512.0,610270.0,1425.0,1218.0,208.0,0.0,42129.0,6262.0,4460.0,1802.0
2011,Congressional District 16,782650.0,147909.0,108084.0,23629.0,2122.0,8491.0,999.0,666.0,3918.0,223.0,3695.0,634741.0,513345.0,3088.0,1589.0,423.0,263.0,101749.0,14284.0,7868.0,6416.0
2011,Congressional District 17,769321.0,604164.0,502363.0,72543.0,2221.0,15833.0,107.0,934.0,10163.0,924.0,9239.0,165157.0,134654.0,1187.0,928.0,272.0,0.0,24669.0,3447.0,2018.0,1429.0
2011,Congressional District 18,743364.0,405048.0,108903.0,259215.0,1021.0,27823.0,0.0,716.0,7370.0,287.0,7083.0,338316.0,256247.0,2728.0,1347.0,448.0,0.0,71122.0,6424.0,3950.0,2474.0
2011,Congressional District 19,709266.0,463738.0,403578.0,36982.0,2332.0,9315.0,717.0,526.0,10288.0,1007.0,9281.0,245528.0,190452.0,2270.0,1831.0,184.0,0.0,39527.0,11264.0,8579.0,2685.0
2011,Congressional District 20,737617.0,213544.0,135040.0,57346.0,635.0,10221.0,391.0,525.0,9386.0,357.0,9029.0,524073.0,419453.0,2683.0,2834.0,276.0,55.0,86501.0,12271.0,6417.0,5854.0
2011,Congressional District 21,877671.0,625712.0,524955.0,49789.0,1251.0,31077.0,870.0,1506.0,16264.0,806.0,15458.0,251959.0,197678.0,1600.0,1922.0,341.0,80.0,41705.0,8633.0,4183.0,4450.0
2011,Congressional District 22,919304.0,654788.0,395216.0,113572.0,4224.0,127226.0,367.0,1202.0,12981.0,2453.0,10528.0,264516.0,206896.0,3070.0,1639.0,270.0,0.0,44313.0,8328.0,3577.0,4751.0
2011,Congressional District 23,849085.0,288025.0,235431.0,19066.0,2778.0,18252.0,110.0,326.0,12062.0,834.0,11228.0,561060.0,450953.0,1711.0,5405.0,1125.0,0.0,87468.0,14398.0,8578.0,5820.0
2011,Congressional District 24,803050.0,585378.0,379102.0,113959.0,2808.0,70981.0,1911.0,1770.0,14847.0,153.0,14694.0,217672.0,166965.0,3062.0,203.0,481.0,0.0,41684.0,5277.0,3751.0,1526.0
2011,Congressional District 25,844491.0,508201.0,409941.0,64104.0,1685.0,17678.0,707.0,759.0,13327.0,1657.0,11670.0,336290.0,209056.0,2377.0,3129.0,661.0,0.0,116507.0,4560.0,2355.0,2205.0
2011,Congressional District 26,940985.0,749796.0,567943.0,119859.0,4356.0,38949.0,528.0,246.0,17915.0,604.0,17311.0,191189.0,150611.0,2134.0,1806.0,819.0,0.0,29687.0,6132.0,3646.0,2486.0
2011,Congressional District 27,747362.0,199977.0,168546.0,15898.0,855.0,8204.0,414.0,1123.0,4937.0,392.0,4545.0,547385.0,490022.0,2196.0,1809.0,408.0,0.0,43780.0,9170.0,5647.0,3523.0
2011,Congressional District 28,874870.0,175144.0,154057.0,11684.0,230.0,6495.0,70.0,75.0,2533.0,378.0,2155.0,699726.0,647777.0,1224.0,3779.0,164.0,0.0,39489.0,7293.0,3106.0,4187.0
2011,Congressional District 29,701190.0,166169.0,85017.0,66898.0,1032.0,9681.0,163.0,923.0,2455.0,33.0,2422.0,535021.0,388050.0,3164.0,2457.0,57.0,0.0,136351.0,4942.0,3231.0,1711.0
2011,Congressional District 30,721643.0,419568.0,112360.0,285827.0,1597.0,10223.0,58.0,512.0,8991.0,153.0,8838.0,302075.0,192511.0,1966.0,1262.0,379.0,0.0,101722.0,4235.0,3038.0,1197.0
2011,Congressional District 31,928874.0,724760.0,549214.0,110779.0,2986.0,32818.0,1709.0,1156.0,26098.0,129.0,25969.0,204114.0,161182.0,5025.0,2113.0,2198.0,485.0,25015.0,8096.0,3698.0,4398.0
2011,Congressional District 32,648237.0,376163.0,278672.0,52802.0,808.0,33471.0,867.0,511.0,9032.0,333.0,8699.0,272074.0,176614.0,996.0,1050.0,201.0,165.0,88969.0,4079.0,2814.0,1265.0
2011,Texas,25674681.0,15883053.0,11484230.0,2942701.0,69063.0,983871.0,15908.0,28299.0,358981.0,19347.0,339634.0,9791628.0,7664927.0,69094.0,59710.0,15247.0,2818.0,1741911.0,237921.0,136526.0,101395.0
