Year,Districts,Estimate; Total:,Estimate; Not Hispanic or Latino:,Estimate; Not Hispanic or Latino: - White alone,Estimate; Not Hispanic or Latino: - Black or African American alone,Estimate; Not Hispanic or Latino: - American Indian and Alaska Native alone,Estimate; Not Hispanic or Latino: - Asian alone,Estimate; Not Hispanic or Latino: - Native Hawaiian and Other Pacific Islander alone,Estimate; Not Hispanic or Latino: - Some other race alone,Estimate; Not Hispanic or Latino: - Two or more races:,Estimate; Not Hispanic or Latino: - Two or more races: - Two races including Some other race,"Estimate; Not Hispanic or Latino: - Two or more races: - Two races excluding Some other race, and three or more races",Estimate; Hispanic or Latino:,Estimate; Hispanic or Latino: - White alone,Estimate; Hispanic or Latino: - Black or African American alone,Estimate; Hispanic or Latino: - American Indian and Alaska Native alone,Estimate; Hispanic or Latino: - Asian alone,Estimate; Hispanic or Latino: - Native Hawaiian and Other Pacific Islander alone,Estimate; Hispanic or Latino: - Some other race alone,Estimate; Hispanic or Latino: - Two or more races:,Estimate; Hispanic or Latino: - Two or more races: - Two races including Some other race,"Estimate; Hispanic or Latino: - Two or more races: - Two races excluding Some other race, and three or more races"
2015,Congressional District 11,761153.0,469497.0,422529.0,26783.0,1806.0,8085.0,362.0,782.0,9150.0,150.0,9000.0,291656.0,251480.0,1638.0,686.0,123.0,0.0,29745.0,7984.0,3382.0,4602.0
2015,Congressional District 12,788381.0,615818.0,499456.0,64437.0,2180.0,31080.0,1605.0,549.0,16511.0,645.0,15866.0,172563.0,135088.0,1818.0,2822.0,403.0,188.0,26292.0,5952.0,3472.0,2480.0
2015,Congressional District 13,707365.0,520201.0,450957.0,35241.0,4507.0,14860.0,671.0,457.0,13508.0,302.0,13206.0,187164.0,157329.0,2163.0,1030.0,379.0,54.0,18643.0,7566.0,4264.0,3302.0
2015,Congressional District 14,739877.0,560057.0,380272.0,143928.0,1257.0,19246.0,209.0,356.0,14789.0,4447.0,10342.0,179820.0,149020.0,2523.0,1257.0,349.0,59.0,22247.0,4365.0,2354.0,2011.0
2015,Congressional District 15,766342.0,148770.0,121929.0,14657.0,242.0,8039.0,200.0,540.0,3163.0,0.0,3163.0,617572.0,513631.0,1542.0,1703.0,100.0,0.0,92793.0,7803.0,5549.0,2254.0
2015,Congressional District 16,741162.0,152153.0,105539.0,27463.0,1823.0,10353.0,0.0,1404.0,5571.0,432.0,5139.0,589009.0,516667.0,3930.0,3197.0,259.0,75.0,55194.0,9687.0,4986.0,4701.0
2015,Congressional District 17,750140.0,563845.0,416106.0,96428.0,1185.0,37302.0,54.0,172.0,12598.0,65.0,12533.0,186295.0,148987.0,3139.0,2231.0,537.0,58.0,23886.0,7457.0,2434.0,5023.0
2015,Congressional District 18,764622.0,438179.0,123905.0,275252.0,1265.0,29642.0,111.0,2127.0,5877.0,259.0,5618.0,326443.0,257569.0,3286.0,1462.0,129.0,155.0,57038.0,6804.0,5114.0,1690.0
2015,Congressional District 19,725517.0,460911.0,394121.0,40666.0,2727.0,9409.0,107.0,935.0,12946.0,243.0,12703.0,264606.0,206432.0,2647.0,4676.0,78.0,170.0,41782.0,8821.0,5151.0,3670.0
2015,Congressional District 20,774521.0,249330.0,169339.0,42405.0,1027.0,22326.0,1150.0,556.0,12527.0,305.0,12222.0,525191.0,470289.0,4184.0,7520.0,705.0,81.0,30715.0,11697.0,6258.0,5439.0
2015,Congressional District 21,771369.0,551751.0,476050.0,30213.0,1588.0,28489.0,513.0,1273.0,13625.0,467.0,13158.0,219618.0,184302.0,1319.0,924.0,309.0,272.0,21312.0,11180.0,2351.0,8829.0
2015,Congressional District 22,861570.0,646549.0,356182.0,113971.0,2776.0,154807.0,95.0,1925.0,16793.0,884.0,15909.0,215021.0,165465.0,5437.0,786.0,973.0,0.0,31359.0,11001.0,5472.0,5529.0
2015,Congressional District 23,747732.0,226308.0,184444.0,21889.0,2535.0,10908.0,95.0,463.0,5974.0,78.0,5896.0,521424.0,449124.0,1692.0,2475.0,377.0,0.0,63302.0,4454.0,2179.0,2275.0
2015,Congressional District 24,779968.0,587989.0,377578.0,77181.0,2094.0,105439.0,2270.0,2733.0,20694.0,1697.0,18997.0,191979.0,136607.0,4041.0,1662.0,210.0,0.0,43761.0,5698.0,3404.0,2294.0
2015,Congressional District 25,762034.0,627918.0,529902.0,51300.0,2088.0,20054.0,4371.0,928.0,19275.0,766.0,18509.0,134116.0,111344.0,2762.0,1040.0,150.0,150.0,13210.0,5460.0,1595.0,3865.0
2015,Congressional District 26,818125.0,673438.0,534310.0,65815.0,2359.0,52268.0,0.0,595.0,18091.0,145.0,17946.0,144687.0,107779.0,1503.0,713.0,635.0,0.0,26513.0,7544.0,4983.0,2561.0
2015,Congressional District 27,734713.0,349284.0,293565.0,35564.0,1526.0,11082.0,356.0,376.0,6815.0,26.0,6789.0,385429.0,330750.0,1480.0,1852.0,785.0,0.0,41519.0,9043.0,3750.0,5293.0
2015,Congressional District 28,724967.0,158059.0,115412.0,26419.0,775.0,7713.0,0.0,956.0,6784.0,146.0,6638.0,566908.0,531023.0,1865.0,892.0,531.0,0.0,27154.0,5443.0,3252.0,2191.0
2015,Congressional District 29,758771.0,172294.0,72794.0,81866.0,738.0,11936.0,246.0,286.0,4428.0,64.0,4364.0,586477.0,513662.0,1258.0,2340.0,190.0,0.0,61926.0,7101.0,2944.0,4157.0
2015,Congressional District 30,754382.0,459473.0,112145.0,325288.0,1095.0,11717.0,73.0,263.0,8892.0,1048.0,7844.0,294909.0,253427.0,3888.0,2108.0,137.0,41.0,30349.0,4959.0,1750.0,3209.0
2015,Congressional District 31,804974.0,609428.0,456764.0,86800.0,1153.0,38296.0,1336.0,1063.0,24016.0,493.0,23523.0,195546.0,155983.0,5293.0,1772.0,216.0,79.0,20992.0,11211.0,3507.0,7704.0
2015,Congressional District 32,748526.0,554181.0,373840.0,100529.0,1603.0,57862.0,64.0,1037.0,19246.0,1302.0,17944.0,194345.0,143325.0,2456.0,1036.0,140.0,84.0,41535.0,5769.0,3189.0,2580.0
2015,Congressional District 33,740323.0,244114.0,103504.0,119274.0,1005.0,14550.0,0.0,2.0,5779.0,0.0,5779.0,496209.0,400148.0,1984.0,1173.0,38.0,24.0,86609.0,6233.0,4008.0,2225.0
2015,Congressional District 34,730907.0,123999.0,107534.0,8805.0,999.0,4380.0,86.0,363.0,1832.0,75.0,1757.0,606908.0,567232.0,1376.0,968.0,93.0,35.0,31368.0,5836.0,4457.0,1379.0
2015,Congressional District 35,823909.0,304266.0,209616.0,66181.0,983.0,14454.0,191.0,1634.0,11207.0,360.0,10847.0,519643.0,418118.0,6228.0,4595.0,668.0,114.0,80985.0,8935.0,4661.0,4274.0
2015,Congressional District 36,731274.0,559220.0,458598.0,68761.0,2060.0,14982.0,433.0,427.0,13959.0,121.0,13838.0,172054.0,142459.0,1693.0,1540.0,0.0,23.0,22212.0,4127.0,1629.0,2498.0
2015,Texas,27469114.0,16796898.0,11795062.0,3209454.0,66303.0,1236884.0,18211.0,36412.0,434572.0,20488.0,414084.0,10672216.0,8792855.0,88719.0,66645.0,11939.0,1860.0,1453443.0,256755.0,130709.0,126046.0
