GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD10,HD02_VD10
5001500US4817,4817,"Congressional District 17 (115th Congress), Texas",761922,11615,569015,10298,99936,5393,3752,2006,38245,5396,786,575,25788,4393,24400,5825,3460,1652,20940,5602
5001500US4818,4818,"Congressional District 18 (115th Congress), Texas",787352,21789,379834,19699,286167,11399,798,514,31012,5362,1950,1526,67395,10525,20196,4373,3896,1545,16300,4072
5001500US4819,4819,"Congressional District 19 (115th Congress), Texas",734532,6047,614355,7410,44849,2367,6824,2093,10504,1111,1084,1098,38180,5173,18736,3026,5269,1542,13467,2374
5001500US4820,4820,"Congressional District 20 (115th Congress), Texas",791141,22187,654066,21973,42816,6046,4974,1889,24037,3331,560,577,46291,7881,18397,2975,4401,1325,13996,2575
5001500US4821,4821,"Congressional District 21 (115th Congress), Texas",804470,17282,694123,15795,30006,5273,4197,1683,30081,4585,412,367,23749,5563,21902,2803,1304,642,20598,2859
5001500US4822,4822,"Congressional District 22 (115th Congress), Texas",881407,20047,532428,16995,117562,11029,5666,3254,167924,6009,301,360,35216,7419,22310,5412,4451,2932,17859,4183
5001500US4823,4823,"Congressional District 23 (115th Congress), Texas",772944,18777,620655,16082,29792,5043,9997,3864,12336,2644,347,294,82907,10445,16910,3302,5569,1880,11341,2687
5001500US4824,4824,"Congressional District 24 (115th Congress), Texas",790319,14242,495045,13652,92917,8620,4599,1372,110203,7696,767,584,56873,10670,29915,4135,6028,1893,23887,3708
5001500US4825,4825,"Congressional District 25 (115th Congress), Texas",762897,15976,637706,14834,57573,6757,4142,1589,19755,3033,2907,707,12295,3065,28519,3426,3914,1388,24605,3002
5001500US4826,4826,"Congressional District 26 (115th Congress), Texas",845376,10550,662384,11823,60804,5409,4326,1225,49939,5937,613,253,34649,6440,32661,4454,4674,2161,27987,3972
5001500US4827,4827,"Congressional District 27 (115th Congress), Texas",736778,6082,621318,7669,40305,2805,2394,1276,11886,2080,545,400,45716,5888,14614,3044,5244,1707,9370,2189
5001500US4828,4828,"Congressional District 28 (115th Congress), Texas",736150,15678,647918,14507,29559,5195,1198,593,7043,2400,316,307,37123,8004,12993,3499,2572,969,10421,3623
5001500US4829,4829,"Congressional District 29 (115th Congress), Texas",765403,23377,590819,22542,81208,9948,4455,1935,17308,3516,0,220,61179,8531,10434,2246,3866,1560,6568,1880
5001500US4830,4830,"Congressional District 30 (115th Congress), Texas",749289,17031,365296,16723,326398,12012,1212,583,12398,2804,110,121,27995,6293,15880,3690,3227,1301,12653,3675
5001500US4831,4831,"Congressional District 31 (115th Congress), Texas",830908,5176,627321,7814,93422,5525,3623,1496,43196,1840,2360,501,20695,4366,40291,5155,4819,1711,35472,4827
5001500US4832,4832,"Congressional District 32 (115th Congress), Texas",753715,12321,518302,15078,108449,10585,1511,592,63166,6595,253,384,36323,6168,25711,4468,4767,2172,20944,3817
5001500US4833,4833,"Congressional District 33 (115th Congress), Texas",764730,25130,510928,20033,120217,9226,1586,1048,19468,4256,602,545,94201,11251,17728,3796,6437,1587,11291,3606
5001500US4834,4834,"Congressional District 34 (115th Congress), Texas",723156,10670,667875,11323,9560,1603,1173,578,6423,1836,157,165,31320,5115,6648,2155,4262,1850,2386,1129
5001500US4835,4835,"Congressional District 35 (115th Congress), Texas",822601,23973,599752,17944,83699,8128,4138,1809,15610,3910,203,228,98479,11424,20720,2790,5993,1713,14727,2434
5001500US4836,4836,"Congressional District 36 (115th Congress), Texas",732975,13220,608708,13408,67376,6225,4341,1661,17024,3883,269,405,21389,4503,13868,3207,2066,966,11802,3038
