GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD10,HD02_VD10
5001000US4814,4814,"Congressional District 14 (110th Congress), Texas",756644,9737,618692,11500,61752,4711,4174,2128,19281,2339,80,136,34645,5011,18020,2890,5205,1531,12815,2282
5001000US4815,4815,"Congressional District 15 (110th Congress), Texas",760723,17442,594850,19880,12194,1940,1550,777,8673,1522,96,166,137222,12164,6138,1941,3694,1409,2444,1103
5001000US4816,4816,"Congressional District 16 (110th Congress), Texas",705211,4660,573889,7561,21519,1253,3428,1047,8197,942,106,186,82083,6901,15989,2437,7964,1980,8025,1794
5001000US4817,4817,"Congressional District 17 (110th Congress), Texas",737508,7465,596642,8063,71506,3401,4110,1334,14658,1680,356,427,35604,4668,14632,2821,4431,1508,10201,2281
5001000US4818,4818,"Congressional District 18 (110th Congress), Texas",673067,18959,292088,15551,255994,12788,1432,821,26278,4960,963,973,88915,9859,7397,1885,3034,1095,4363,1511
5001000US4819,4819,"Congressional District 19 (110th Congress), Texas",669198,6140,568978,7927,35446,1868,3247,900,6934,859,41,70,37643,5019,16909,3489,5484,2086,11425,2231
5001000US4820,4820,"Congressional District 20 (110th Congress), Texas",677981,15700,522471,17148,44309,5515,5198,1904,8874,2015,480,350,77386,8540,19263,2987,6530,1745,12733,2291
5001000US4821,4821,"Congressional District 21 (110th Congress), Texas",828925,21368,692346,19292,52198,5984,3542,1302,25261,3872,650,566,29480,4585,25448,3772,7648,1854,17800,3600
5001000US4822,4822,"Congressional District 22 (110th Congress), Texas",873878,20536,588854,18983,110716,8152,4607,1764,102743,6318,177,239,49284,8053,17497,2795,5762,1841,11735,1971
5001000US4823,4823,"Congressional District 23 (110th Congress), Texas",788817,18051,643070,18347,23189,4062,5949,1795,15765,2898,709,613,84071,9525,16064,4115,5281,1711,10783,3700
5001000US4824,4824,"Congressional District 24 (110th Congress), Texas",772580,20165,534257,17257,98923,10156,4266,1935,62062,6510,2887,718,52582,9037,17603,2849,2647,1098,14956,2724
5001000US4825,4825,"Congressional District 25 (110th Congress), Texas",789252,15761,546195,14295,61022,4862,4344,2256,15400,2786,295,318,147712,12302,14284,2991,4326,1648,9958,2293
5001000US4826,4826,"Congressional District 26 (110th Congress), Texas",875556,17484,623366,13582,119571,6550,2342,927,26559,4008,71,128,76536,9845,27111,3786,5724,1634,21387,3582
5001000US4827,4827,"Congressional District 27 (110th Congress), Texas",705633,8324,628945,9362,17587,1328,2462,874,6617,1218,153,263,41958,5368,7911,2044,2568,872,5343,1864
5001000US4828,4828,"Congressional District 28 (110th Congress), Texas",802335,13369,689518,14312,11529,1573,2590,961,5386,1706,958,862,84103,8447,8251,2241,3919,1548,4332,1482
5001000US4829,4829,"Congressional District 29 (110th Congress), Texas",686198,21179,409783,16852,65599,6971,4999,1981,6627,2911,742,813,189627,12853,8821,2582,5584,1727,3237,1800
5001000US4830,4830,"Congressional District 30 (110th Congress), Texas",710531,20903,319887,19060,285018,12092,2913,1931,10090,2687,443,508,81175,10700,11005,2658,4259,1575,6746,2088
5001000US4831,4831,"Congressional District 31 (110th Congress), Texas",841984,3766,646708,6539,104172,3644,4055,1010,25820,1468,2531,1305,30709,4661,27989,3372,5195,1487,22794,3013
5001000US4832,4832,"Congressional District 32 (110th Congress), Texas",669328,18111,478299,16096,41161,5748,3657,1613,31309,4401,325,464,103903,12466,10674,3465,5032,2736,5642,1802
