GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD10,HD02_VD10
5001200US4809,4809,"Congressional District 9 (112th Congress), Texas",727126,25628,302484,20864,249084,14475,1079,744,67605,8750,336,545,92546,11768,13992,3856,3467,2135,10525,3566
5001200US4810,4810,"Congressional District 10 (112th Congress), Texas",990575,24237,718346,22399,105582,10692,5186,1795,60921,8099,669,1089,74276,14433,25595,5619,9274,4058,16321,3859
5001200US4811,4811,"Congressional District 11 (112th Congress), Texas",719736,5083,637183,7769,29682,2072,3687,931,4803,1281,110,132,30528,4741,13743,2363,3232,1008,10511,2139
5001200US4812,4812,"Congressional District 12 (112th Congress), Texas",853353,16698,712062,15013,56073,7157,10004,7729,19182,4134,591,710,29635,4908,25806,5313,6980,3021,18826,4223
5001200US4813,4813,"Congressional District 13 (112th Congress), Texas",671422,5178,572663,6594,42907,2775,5100,1159,12059,1007,390,238,18946,3275,19357,2841,4712,1528,14645,2434
5001200US4814,4814,"Congressional District 14 (112th Congress), Texas",809324,11764,651649,12052,84226,6391,2332,1136,29860,5400,272,319,20469,4130,20516,4398,3223,1230,17293,4114
5001200US4815,4815,"Congressional District 15 (112th Congress), Texas",807923,17047,733117,16912,12743,2181,1732,936,8505,1309,45,77,42198,7847,9583,1876,4519,1435,5064,1374
5001200US4816,4816,"Congressional District 16 (112th Congress), Texas",782650,7434,621429,14355,26717,2237,3711,1180,8914,1066,1262,1259,102415,13879,18202,4540,8091,2386,10111,3771
5001200US4817,4817,"Congressional District 17 (112th Congress), Texas",769321,4094,637017,7069,73730,2361,3149,984,16105,934,107,138,25603,4749,13610,2795,2942,1105,10668,2426
5001200US4818,4818,"Congressional District 18 (112th Congress), Texas",743364,21292,365150,21097,261943,13040,2368,1211,28271,5624,0,218,71838,9602,13794,4613,4237,2090,9557,4084
5001200US4819,4819,"Congressional District 19 (112th Congress), Texas",709266,4767,594030,6490,39252,2310,4163,1357,9499,988,717,635,40053,5057,21552,3457,9586,2628,11966,2236
5001200US4820,4820,"Congressional District 20 (112th Congress), Texas",737617,24111,554493,22739,60029,6616,3469,1345,10497,2390,446,446,87026,10577,21657,4652,6774,2341,14883,4316
5001200US4821,4821,"Congressional District 21 (112th Congress), Texas",877671,23843,722633,23405,51389,6142,3173,1140,31418,3860,950,556,43211,6640,24897,4479,4989,1928,19908,3998
5001200US4822,4822,"Congressional District 22 (112th Congress), Texas",919304,22685,602112,21102,116642,11349,5863,1963,127496,7868,367,577,45515,8116,21309,4337,6030,2593,15279,3432
5001200US4823,4823,"Congressional District 23 (112th Congress), Texas",849085,23950,686384,19762,20777,3878,8183,3197,19377,4307,110,136,87794,11085,26460,6379,9412,2427,17048,6172
5001200US4824,4824,"Congressional District 24 (112th Congress), Texas",803050,11517,546067,15418,117021,10468,3011,1211,71462,7939,1911,1183,43454,6880,20124,4028,3904,1698,16220,3560
5001200US4825,4825,"Congressional District 25 (112th Congress), Texas",844491,15138,618997,17572,66481,5634,4814,1882,18339,3160,707,669,117266,12174,17887,2517,4012,1449,13875,2228
5001200US4826,4826,"Congressional District 26 (112th Congress), Texas",940985,18799,718554,15805,121993,8703,6162,2530,39768,5123,528,717,29933,8554,24047,5313,4250,2273,19797,4774
5001200US4827,4827,"Congressional District 27 (112th Congress), Texas",747362,7127,658568,10736,18094,1950,2664,1271,8612,1414,414,487,44903,7187,14107,2595,6039,1598,8068,2085
5001200US4828,4828,"Congressional District 28 (112th Congress), Texas",874870,16608,801834,16407,12908,1231,4009,2782,6659,862,70,85,39564,6381,9826,2525,3484,1471,6342,2051
5001200US4829,4829,"Congressional District 29 (112th Congress), Texas",701190,21086,473067,20242,70062,8218,3489,1872,9738,2736,163,276,137274,13307,7397,2161,3264,1311,4133,1635
5001200US4830,4830,"Congressional District 30 (112th Congress), Texas",721643,18022,304871,15874,287793,11637,2859,1388,10602,3066,58,146,102234,10338,13226,3404,3191,1580,10035,2912
5001200US4831,4831,"Congressional District 31 (112th Congress), Texas",928874,2817,710396,6697,115804,5456,5099,1674,35016,2313,2194,1738,26171,4811,34194,5003,3827,1536,30367,4618
5001200US4832,4832,"Congressional District 32 (112th Congress), Texas",648237,17419,455286,17726,53798,7719,1858,884,33672,4334,1032,588,89480,11545,13111,2486,3147,1261,9964,2172
