GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD10,HD02_VD10
5000900US4809,4809,"Congressional District 9 (109th Congress), Texas",670003,21480,298225,21305,231046,14092,955,486,67919,7196,1337,1301,64179,7373,6342,2336,2729,1585,3613,1597
5000900US4810,4810,"Congressional District 10 (109th Congress), Texas",792644,19679,618282,18947,65475,5756,3963,1861,40051,4519,208,345,49671,6646,14994,3368,5689,1892,9305,2646
5000900US4811,4811,"Congressional District 11 (109th Congress), Texas",646112,7185,545437,8798,23439,1794,3470,1126,3626,299,0,288,60670,6217,9470,2033,3998,1362,5472,1300
5000900US4812,4812,"Congressional District 12 (109th Congress), Texas",730087,16669,559120,14028,40967,6158,7227,4059,23651,4500,497,555,83120,7460,15505,4747,7003,2621,8502,3825
5000900US4813,4813,"Congressional District 13 (109th Congress), Texas",623544,6925,514207,7866,27723,1466,4597,995,7756,945,329,478,56890,4754,12042,1868,3014,1118,9028,1732
5000900US4814,4814,"Congressional District 14 (109th Congress), Texas",700548,10213,539024,11035,68369,5418,3981,1400,16664,2425,218,219,59190,6507,13102,2529,3296,1162,9806,2406
5000900US4815,4815,"Congressional District 15 (109th Congress), Texas",722494,24030,535438,24339,14652,2518,4131,2063,4801,1269,0,288,157584,14186,5888,1858,4361,1676,1527,725
5000900US4816,4816,"Congressional District 16 (109th Congress), Texas",682915,4917,533517,11740,16919,1810,3849,1214,7017,459,260,345,105558,9479,15795,2937,10584,2452,5211,1745
5000900US4817,4817,"Congressional District 17 (109th Congress), Texas",671846,7221,546574,8490,63255,3141,3320,770,10212,707,443,545,37347,4493,10695,2281,2624,1146,8071,2038
5000900US4818,4818,"Congressional District 18 (109th Congress), Texas",625271,20961,271897,16740,233711,14096,1806,1476,20107,4203,410,735,89842,9794,7498,2272,3030,1523,4468,1663
5000900US4819,4819,"Congressional District 19 (109th Congress), Texas",620796,5295,503655,6990,31327,1528,4123,1661,6838,887,361,521,62532,4490,11960,2058,4243,1150,7717,1567
5000900US4820,4820,"Congressional District 20 (109th Congress), Texas",624254,18502,364919,15901,38085,5544,3793,1310,8420,1727,569,572,183018,13515,25450,4589,18512,3988,6938,2110
5000900US4821,4821,"Congressional District 21 (109th Congress), Texas",742497,19713,605368,14932,29005,4566,3510,1452,25045,3337,263,258,64659,12421,14647,2334,4704,1284,9943,2000
5000900US4822,4822,"Congressional District 22 (109th Congress), Texas",790889,22495,525185,19014,102468,9799,3407,1214,89733,7516,1033,1024,58234,7550,10829,2520,3540,1192,7289,2280
5000900US4823,4823,"Congressional District 23 (109th Congress), Texas",724795,18656,560960,16205,11436,3164,3116,953,11293,2082,355,343,123546,9528,14089,3478,8978,3115,5111,1481
5000900US4824,4824,"Congressional District 24 (109th Congress), Texas",741456,23263,505419,17939,83849,10494,6611,2469,57789,7040,1230,901,69975,11888,16583,4065,4629,1699,11954,3609
5000900US4825,4825,"Congressional District 25 (109th Congress), Texas",688908,18908,438091,16397,39424,4891,2770,1615,9821,2178,405,660,191467,14997,6930,1781,3836,1435,3094,978
5000900US4826,4826,"Congressional District 26 (109th Congress), Texas",750608,18986,562446,16169,101350,8229,2800,888,21198,3039,86,149,50888,8560,11840,2107,3090,1122,8750,1789
5000900US4827,4827,"Congressional District 27 (109th Congress), Texas",676728,13001,542249,14854,14137,884,2438,997,6739,1191,23,41,101636,8350,9506,2513,6610,2350,2896,867
5000900US4828,4828,"Congressional District 28 (109th Congress), Texas",717206,16907,500609,16364,44763,5884,4257,2180,4648,1356,282,277,153345,13371,9302,2119,5466,1549,3836,1377
5000900US4829,4829,"Congressional District 29 (109th Congress), Texas",652649,23398,396441,22037,66910,8626,4317,2776,8039,2720,103,187,171665,13942,5174,1329,2500,1142,2674,792
5000900US4830,4830,"Congressional District 30 (109th Congress), Texas",625819,22289,261113,17063,249790,12779,2530,1233,6161,2106,105,123,97477,13914,8643,2418,3282,1511,5361,1883
5000900US4831,4831,"Congressional District 31 (109th Congress), Texas",725076,4261,545315,6319,85958,3135,3181,989,21336,1835,819,817,46134,5552,22333,3781,6824,1889,15509,3094
5000900US4832,4832,"Congressional District 32 (109th Congress), Texas",646952,20143,472443,20904,53328,8052,2650,1554,31084,5043,250,310,77371,9946,9826,2653,2619,1258,7207,2056
